"","srd_id","mean_Fo","Fo_slope","Fo_intercept","mean_Gr","Gr_slope","Gr_intercept","mean_ED","ED_slope","ED_intercept","mean_FLPI","FLPI_slope","FLPI_intercept","mean_GLPI","GLPI_slope","GLPI_intercept","mean_simp","simp_slope","simp_intercept","sd_shdi","mean_shdi","shdi_slope","shdi_intercept","longitude","latitude","abd","abd_ppy","abd_ppy_lower","abd_ppy_upper","abd_ppy_nonzero","abd_trend","abd_trend_lower","abd_trend_upper","trend_dir"
"11",210753,27.6317541417516,0.776708183201524,-1538.98865137572,0.387008247686344,0.0835793160712723,-168.19247226807,86.8246154039015,1.7809013034386,-3505.25331363176,4.55904420944325,0.134906774712117,-267.547920384897,0.0164564979463181,0.00283153176509076,-5.69474307224173,19.3824130164358,-1.01912919518244,2074.96599969942,0.0697075202593772,1.56012209417986,-0.0103746534093454,22.4857980208296,-120.221380487848,56.3072062160498,0.0217572013988768,-9.03836594486664,-11.3129056921654,-5.91039988817658,TRUE,-61.2222563655217,-69.8973824069562,-45.6228768218895,"Decrease"
"12",210754,15.2208182019232,-0.0262454460628078,68.1578829106065,0.297441163111253,0.0653902764459845,-131.59474642844,80.5583588418529,3.142256935412,-6257.37387988416,3.11671296564325,-0.0872230065911433,179.045517259979,0.038963700385807,0.0105314085378616,-21.202887320481,20.1034171329929,-0.198477703625118,420.432945344855,0.0547451781083991,1.59183064142041,0.00435869023581758,-7.19964756422366,-119.789094613356,56.3072062160498,0.0103434562188822,-10.6226029974986,-12.7735167011432,-5.828409738976,TRUE,-67.4705273639099,-74.5033199463105,-45.1471694212956,"Decrease"
"13",210755,17.624889496528,0.506777973761515,-1004.54628358045,0.803591178875638,0.0982867810161656,-197.44084613073,79.7191243003356,1.41197128674956,-2768.22696107354,3.2663096052078,0.368206578232042,-739.40635868882,0.0463983654017375,0.00468754105714111,-9.40837194685189,24.0535116105042,-0.917234753128086,1874.11600866985,0.101321834747873,1.68247039304012,-0.0137732546781973,29.463125078964,-119.356808738864,56.3072062160498,0.000670707193069388,-3.86449841847265,-6.69447726535705,-0.340582681047326,TRUE,-32.5723590530704,-49.9880828466905,-3.35409962025651,"Decrease"
"14",210756,14.8499105120709,0.0785252546032963,-143.535528022778,1.60402893652526,0.214959350120897,-431.968980257324,94.7933671207782,0.910342423196188,-1741.36730046593,2.77035741522018,0.0967344761434433,-192.343080966105,0.174932313810559,0.0302792561523127,-60.8983273454042,26.874059452526,-0.199025913398227,428.30932677675,0.0892105321241036,1.80828967875213,-0.0162800389465097,34.6451282338622,-118.924522864373,56.3072062160498,0.000222192133759033,-3.41572965758939,-7.44248241255132,-1.27447049239531,TRUE,-29.3578298729452,-53.855814743362,-12.0380765923462,"Decrease"
"15",212252,19.168486895733,-0.00423856482939254,27.7176721566178,0.312698914259815,0.039279914658062,-78.9148889510512,76.2978382809658,3.65799084165589,-7301.86968933897,8.57787106386811,-0.237782465837104,488.185104657308,0.00805779865066115,0.000741311495833231,-1.48716748844496,7.86123695172501,-0.193739034964749,398.632870475623,0.0507829282825324,1.25293247112374,-0.0102402712662398,21.9075596151295,-120.761223255143,56.0673998546558,0.0238054751245573,-10.66123493777,-13.1437360817092,-9.87779587013181,TRUE,-67.6108576038991,-75.5650505715094,-64.6558088133698,"Decrease"
"16",212253,19.6744337512996,0.172106469887085,-327.46431601095,0.430910180045985,0.0805809907092203,-162.100948080451,81.8073382817092,1.44511610568526,-2832.99184688545,3.11730811662415,-0.0199245599818621,43.3051456000399,0.00942883486149966,0.00143744843482136,-2.88990465817317,29.1549887892954,-0.421385715249711,879.089976447962,0.0481369623960652,1.688215744739,0.00121125016118044,-0.754875830361952,-120.331630365952,56.0673998546558,0.0214020524128455,-6.74433818632842,-8.7761901389809,-4.11080979386567,TRUE,-50.254696461134,-60.0899693695445,-34.2801581258246,"Decrease"
"17",212254,12.2644120880797,0.43244529939791,-859.977756797505,0.396852839970386,0.088062386287518,-177.224980301953,71.0713827175691,2.14036254359376,-4246.03986771104,1.96610846991916,0.215279068149997,-432.251771988626,0.0126872810828721,0.00295382062875752,-5.94516892712104,44.5805593129726,-0.835769889986712,1730.32842741617,0.126747307476783,1.73517003829894,0.0181461964546134,-34.8657082106564,-119.902037476762,56.0673998546558,0.00144067620220729,-5.90186078499715,-7.80261501695984,-3.64814412875217,TRUE,-45.5735066956722,-55.6201293317022,-31.0394301004704,"Decrease"
"18",212255,28.9375766849086,-0.672796997745791,1385.96912113817,0.401739705023228,0.0604151346865098,-121.455586957667,79.8266220372329,1.60356703050245,-3154.5680784862,5.70114123000839,-0.491788011256733,997.637559934838,0.0302538229069275,0.00511848057117179,-10.2937214891466,26.8956253422619,0.497523249120556,-976.608768133899,0.066634751361405,1.63668934898114,-0.00163188272854502,4.92819681245644,-119.472444587572,56.0673998546558,0.0022415436117062,-5.37915484759344,-6.23832346574384,-4.02814234921823,TRUE,-42.4734633422893,-47.4885944778808,-33.7113748367001,"Decrease"
"19",212256,13.2321175519319,-0.0444480523393685,102.883839120438,2.08732006473391,0.398603250328986,-801.895435848832,85.477222076901,0.528192784712674,-979.887624688563,3.14186141614683,0.0609111468504917,-119.715921781295,0.143522786753276,0.0283903710102707,-57.1198555409628,33.7722555050412,-0.0838671598016548,202.932316824979,0.0876181093361783,1.77651803429953,-0.0120565785995098,26.0946370695108,-119.042851698381,56.0673998546558,0.0032820581812861,-4.2481055616664,-6.67926997073354,-0.826319304149827,TRUE,-35.215106101924,-49.9065116830262,-7.9626050481984,"Decrease"
"20",212257,11.7393141728115,-0.103478676595175,220.455804865279,1.36399049425466,0.245744361190537,-494.302386027058,81.1838956270513,2.07928711776716,-4112.7382209093,2.14073914175836,0.093648351600596,-186.747986036644,0.132092291338652,0.0279952678607655,-56.3343629838254,56.2531772106344,-0.254305278688376,569.186924325088,0.0672191645164855,1.84285902146849,-0.00782042288337409,17.616651977234,-118.613258809191,56.0673998546558,0.000207652510458297,-4.38755805365905,-6.2324362731301,-2.63918496905984,TRUE,-36.152469776092,-47.4556138259073,-23.4681858464754,"Decrease"
"21",213751,5.03920830190467,0.133820227270394,-264.876190102479,0.156027587359555,0.0101600748067774,-20.3368432979104,94.8047036161225,3.94694029824407,-7866.17387794216,0.932208257441738,0.034374594636815,-68.4013491250141,0.00687156913198987,0.000786707480742468,-1.57991741952557,1.24112544455218,-0.354979830771885,717.235444111445,0.121492872795827,0.900647540796486,-0.0269191890847073,55.196651924651,-121.296493284765,55.8275934932617,0.0023796921244462,-14.4540439880603,-21.1650091306742,-10.2542118250103,TRUE,-79.0108505005158,-90.7276414562923,-66.1046002477172,"Decrease"
"22",213752,31.9978839262969,0.667421550314803,-1314.19138305866,0.424959976305203,0.0407337462329101,-81.7350061754744,100.922232005241,2.7817650963755,-5509.89796738414,7.50852796723158,0.00656508979158511,-5.73325814239559,0.00963140439974619,0.000363106171620151,-0.722753743758099,6.95243508871016,-0.961947685339727,1947.20091641894,0.0816352296527959,1.26625332414901,-0.0165046957850443,34.5562247225835,-120.869552603258,55.8275934932617,0.00673902868212755,-18.0510257186713,-20.1869959308033,-14.9760713387156,TRUE,-86.3404868457821,-89.5109398818211,-80.2570664683582,"Decrease"
"23",213753,28.4757971766513,1.4312567162465,-2858.36899949254,0.357671891479374,0.0412610909363918,-82.8659485272229,102.868611114163,2.09015868020048,-4112.98144685021,7.27186778079116,0.572004324552814,-1146.46085484223,0.0174340172988122,0.00164943983062151,-3.30948612106478,30.8177617233127,-1.91348115178753,3890.30924487875,0.0997539413686645,1.6865017725986,-0.00211518188760509,5.95282363989808,-120.44261192175,55.8275934932617,0.058312360550795,-10.5018700008361,-12.6302551510061,-7.65943466733125,TRUE,-67.0284312168468,-74.0814516302703,-54.9260840153273,"Decrease"
"24",213754,11.8942544127094,0.230660815469017,-453.348610388298,0.149273572350937,0.0192020455877468,-38.5812523781344,76.0594971306383,2.08641843208136,-4132.24648037746,1.78342478839649,0.0298495341246845,-58.4230855410921,0.0037560401209137,0.000793263010635329,-1.59625545233054,47.6771521760248,-0.656613108983512,1372.06579299577,0.120220513658164,1.74089781183263,0.0157255224866145,-29.9774810436689,-120.015671240243,55.8275934932617,0.0317078533829687,-4.33000148578127,-6.88039057525508,-2.42116644701132,TRUE,-35.7670789821296,-50.9756936719224,-21.7370483701218,"Decrease"
"25",213755,14.3237199607803,0.00961749589136918,-5.07476925211129,0.256876680359786,-0.00797369260695009,16.3398146685781,87.71588739005,0.783675803341202,-1492.95820794915,3.6246218571389,-0.155958212450812,318.192336370427,0.0414024086368914,-0.0128410655421619,25.9418316071775,6.06250283510411,-0.101255243210535,210.294328390753,0.114566755204977,1.23887979862484,-0.0277593541794004,57.2294971784755,-119.588730558736,55.8275934932617,0.00105385356431318,-6.8827833698598,-8.19013281536228,-3.14347724645552,TRUE,-50.9882894649194,-57.4505852157028,-27.3411141987999,"Decrease"
"26",213756,14.2290717467073,0.136476263663163,-261.043552061892,0.275244175826054,0.0373981956887135,-75.156916528309,81.130745402497,0.891820595629673,-1717.67139598255,2.09464938421314,0.0558556853850423,-110.566268037417,0.0109475439363327,0.000346218993115891,-0.687376165178419,31.8892401982759,-0.51231801030967,1065.23466699288,0.0973577243725709,1.68154391039181,-0.0158948306724118,33.7414173766464,-119.161789877228,55.8275934932617,0.00228938986164302,-6.48519468201475,-8.48850118394254,-4.20874603359761,TRUE,-48.8549343164728,-58.8133295528153,-34.9483098423714,"Decrease"
"27",213757,9.40149894264599,-0.191938392645564,396.541236908748,1.37373416077916,0.264262348376581,-531.643422514784,77.5234662200303,2.16561916264927,-4290.53038484355,1.53721591606199,-0.0212888348571667,44.4767958229673,0.188025622352543,0.039581711644927,-79.6482867654652,63.9546665292802,-0.256967847095491,582.258814120886,0.0913992929425725,1.82186447167552,0.00464195258841969,-7.540953899167,-118.734849195721,55.8275934932617,0.00172801992382717,-1.17736925926672,-4.17264942035517,-0.271730855728124,TRUE,-11.1690902541453,-34.7027622171987,-2.68432123764633,"Decrease"
"28",215254,15.5038968999072,0.197206492698822,-382.261598873617,0.116681384083424,0.0159842826162934,-32.1236166529803,89.9996284955761,1.80798122785346,-3556.69850808484,2.40104707357727,0.0804924764485238,-159.952277923095,0.00597356730053834,-0.00105027613919879,2.12438054006449,5.21002225723199,-0.245407474149511,500.196897616796,0.0876038164821813,1.17549690399666,-0.018818330139305,39.1320687949748,-120.130001996873,55.5877871318676,0.00113454213267514,-11.5094618847129,-14.4422450787157,-8.64023492825189,TRUE,-70.5579286549528,-78.9818832825971,-59.4911661294734,"Decrease"
"29",215255,0.326975865768682,0.0143017543866646,-28.5196627321337,0.0529169726316237,-0.00522296430765114,10.587635981164,72.6429466109659,1.08437482972582,-2114.541084946,0.221534220617086,0.0159651500437175,-31.980173417561,0.00690889344685355,-0.00173212003912558,3.50059501236314,0.0646186229051778,-0.014557677192557,29.4274535202927,0.134709035151104,0.636682495889011,-0.0285974545390124,58.3177483010771,-119.705673588126,55.5877871318676,0.000729571605126586,-6.13048014987179,-9.37707674418071,-4.4060405027444,TRUE,-46.8814802327952,-62.6422533418881,-36.2757835128969,"Decrease"
"30",215257,13.6822384493172,0.231327392186927,-452.905111591715,0.304708411824557,0.046698139197403,-93.8854383493373,71.8945070120381,0.670703157202329,-1280.91376106506,2.7217594820057,-0.0675543830744647,138.978950143201,0.00762649121824563,0.000678524409263954,-1.36095724226715,33.2225020598268,-0.497711768111167,1037.10713834005,0.0875766012616968,1.59669784327715,-0.0143102757451247,30.4605240211937,-118.857016770634,55.5877871318676,0.00288917897330807,-3.60951681947307,-4.93689250242162,-2.12499889644039,TRUE,-30.7624689648134,-39.7273803874483,-19.3289332919317,"Decrease"
"31",216755,24.083295503888,0.447897400102871,-879.325760503603,0.181527074660679,0.0317405967248415,-63.8392565193445,97.8660602071389,1.43144946391475,-2789.3675085089,8.11267658788627,0.256593531290484,-509.43647602502,0.0134869455066857,-0.000329465365099884,0.678018586913152,11.0181477333326,-0.498288138448422,1016.0653229838,0.0987215319105201,1.56839140356866,-0.0239750351396662,49.9260372802753,-119.823280524289,55.3479807704735,0.00151247592589585,-10.0323010527241,-11.5534619361491,-7.18410541619337,TRUE,-65.2570949705918,-70.7039960093858,-52.551384061368,"Decrease"
"32",230274,23.7006660580641,-0.693500674680751,1422.49152688914,2.58578990875907,0.300937276995434,-604.40469779103,115.350028424733,5.49993297157904,-10978.0147752502,4.53716682877651,-0.338718692643934,687.732769891592,0.0728706739330407,0.000601967681690888,-1.14129814003748,52.7680523309546,0.200651638134842,-351.946301787021,0.117728946725341,1.79516809340491,0.011708082667979,-21.8200346479087,-113.308293618359,53.1897235179268,0.000642229961284983,-2.45164565922567,-4.71735927179176,-0.0828790108405621,TRUE,-21.9811630941718,-38.3209253166801,-0.825705911292085,"Decrease"
"33",230283,9.07460758102748,-0.846099575777254,1715.65745192375,1.82946510137396,0.218733340361692,-439.355682408159,96.7098660088898,5.20918408213907,-10410.2144276656,0.68884715669863,-0.0707352359844792,143.361818137393,0.0890523330961035,0.0125812946606133,-25.287418997361,72.9000257541567,0.0809153161243486,-90.3061668686543,0.108508702496624,1.66936179352248,0.0161712541602215,-30.9480578476442,-109.706201350261,53.1897235179268,0.0022064017111781,7.92291132591627,5.55785790899792,11.5722105045968,TRUE,114.356433910721,71.7535351501778,198.923718074338,"Increase"
"34",231773,29.0894362163094,-0.723194244770282,1487.77222791797,2.48098488122823,0.309231340163994,-621.238628229547,105.276864472429,4.2923970147396,-8552.48791425735,6.50186708442765,-0.611328278492827,1239.55100480446,0.195793274978613,0.00711760922402414,-14.1604245298781,37.0715846955916,0.295652806060921,-559.260125129285,0.0721018047706692,1.87073059384982,0.00542742027073985,-9.07637609223244,-113.873136305061,52.9499171565328,0.000573454186733496,-6.75023170401872,-9.02228222882785,-4.04804447571266,TRUE,-50.2861252729875,-61.1536354883621,-33.8487124040239,"Decrease"
"35",231774,11.7009357745181,-0.541016517556689,1102.93125168636,2.19599982532301,0.145326530576873,-290.92761234823,103.840078380586,5.37384081616178,-10735.1968478177,0.853603283424814,-0.118811249745307,240.495894019709,0.362724755823734,-0.0332987580524304,67.5263197475758,64.6965681050808,-0.0692555308505907,204.384973830722,0.115080329034529,1.80829022954769,0.00603861015490699,-10.3715864528997,-113.475126273903,52.9499171565328,0.00624319646091376,-3.3481439830775,-5.0592524338117,-1.54123119232423,TRUE,-28.8619457131106,-40.4986978052761,-14.386153888873,"Decrease"
"36",231775,10.9852842105735,-0.692659282234886,1408.07905647834,3.14922690182197,0.224257104052075,-449.177351971213,98.2133806889547,4.76727515913851,-9517.38061529342,1.22641134354705,-0.16493831664594,333.906996018407,0.408031311454421,0.0183947550910084,-36.6941897071095,66.9414293525172,0.24456737547208,-426.350966974667,0.122440233997578,1.8253188225521,0.00565820261156676,-9.58727584497805,-113.077116242746,52.9499171565328,0.0069316695042906,-2.64470893477091,-4.19685878151026,-1.27643557327566,TRUE,-23.5115966576838,-34.8675386053422,-12.0555833925791,"Decrease"
"37",231778,12.7875139294266,-1.19923146686319,2431.63738259248,6.98665944484796,0.481244412704959,-963.683320981053,98.6485022671106,6.63011553011864,-13274.2945219822,2.54454723162827,-0.687818081883817,1389.87361839129,0.553787035519195,0.00110502083945826,-1.67503999766812,68.6344938522679,-0.0558754700240129,181.335316890702,0.165558300215081,1.68673160963663,0.0245553715750508,-47.8414528572409,-111.883086149273,52.9499171565328,0.0101981818374575,5.20537166553439,2.04686564305747,7.54721855795878,TRUE,66.1036399690075,22.460689275551,107.010240155797,"Increase"
"38",231780,16.3683471135855,-1.81090823652434,3668.97026018318,9.10192285342228,0.857110295848298,-1719.6895438726,102.648460995297,7.57430013680129,-15174.7149149329,2.49846473255411,-0.682348161745719,1378.79470697367,0.697455603378571,0.0539993893978522,-108.219312812089,58.8400415639491,0.315270551529144,-577.060660870335,0.135515133117827,1.86521886589115,0.022983864399992,-44.4932356288926,-111.087066086958,52.9499171565328,0.00692464109663431,2.46792084104358,1.11316586643593,4.43061665214456,TRUE,27.6083934329074,11.7061500667561,54.2689148921985,"Increase"
"39",231781,13.1289355480786,-1.33644360336846,2708.73568354226,12.2237521362046,0.672217490811443,-1343.63892683048,107.827630582118,7.05471334508755,-14121.5291864595,2.15113766691951,-0.513143042440458,1037.16065426932,1.86567839736991,-0.0592749231645041,121.423198420175,53.8379672856524,0.0049718660482988,43.8097134662337,0.0643780212480796,1.97438131031377,0.0119530669654251,-22.1349547589486,-110.689056055801,52.9499171565328,0.00530233174286846,-2.82080500439931,-4.80611407308924,-1.53396444705827,TRUE,-24.8839103288308,-38.8930572579705,-14.3229456359443,"Decrease"
"40",231782,11.1188608132732,-1.27093870961902,2574.60223811483,6.49819989963913,0.543842310873497,-1090.43174113221,96.3713389313987,6.11911898486147,-12245.8916535342,1.32781348112242,-0.335443771750783,677.917901102451,1.0213020540774,-0.00231596059762728,5.69259457949162,66.335699255127,-0.0779245152326277,223.509446479337,0.105410705044866,1.82184280318087,0.0196635146477856,-37.8394662414028,-110.291046024643,52.9499171565328,0.00845473563345707,2.75572297752431,0.148325265302681,7.05674192119409,TRUE,31.2381780140095,1.49319208635283,97.7608057077979,"Increase"
"41",231785,8.99133518164428,-1.0050926726218,2036.26325585981,24.613531017805,0.844764105391707,-1679.27566955727,122.321243912113,5.25285414482757,-10472.6855662051,1.01660124530869,-0.145619451830048,294.731035586515,9.39890942460558,0.43328008704455,-864.527026144252,28.3700243032867,0.237798788038369,-451.270131170104,0.0640484752825026,1.9161355126065,-0.00919646153930187,20.4653984373784,-109.097015931171,52.9499171565328,0.00730266202066163,-1.49976675985827,-3.14998128507288,-0.197578993056184,TRUE,-14.0249199792946,-27.3898908230134,-1.95831531075265,"Decrease"
"42",231789,10.1292348474662,-0.417626023455927,852.480924158071,2.18182237352727,-0.00097811697351009,4.15468430909712,145.138564130924,7.5511633221635,-15085.5578566728,0.738168321903525,-0.121216876029225,245.23260727285,0.10255945610117,-0.0098333129142006,19.9363516040438,46.0802792855351,0.417407643274705,-795.830937199544,0.0673650259099195,2.07950922213637,0.00123252366935918,-0.406491018961088,-107.504975806541,52.9499171565328,0.00455761730239795,2.23768964309662,1.34294373793032,3.9873597083439,TRUE,24.770026644352,14.2707695596585,47.8446160953022,"Increase"
"43",231791,11.9621646893259,-0.242051012876686,500.179057661602,0.475361268279144,0.0607739548925307,-122.105705749955,96.1698559267876,1.65855349738726,-3249.13254830332,3.12465884079622,-0.249563066187397,506.493363340777,0.0252177391359405,-0.000923370513638484,1.88765606514476,58.9871647588087,0.411313068924798,-770.631295262509,0.0906876236142162,1.87920427559824,0.00113123076853875,-0.402488184544423,-106.708955744226,52.9499171565328,0.0019660948424286,4.28272339043416,2.3524524563765,5.97364330359668,TRUE,52.0980493943281,26.1776783168248,78.6399767272454,"Increase"
"44",233273,28.8617674031452,-0.553538406510747,1145.34873333532,4.44835078560244,0.590260669133599,-1186.10741885687,115.599193234836,4.95785654134617,-9884.39745066039,8.61470751048191,0.0579479599306977,-108.266327669735,0.278860156382904,0.0306608634142458,-61.5641013501508,36.0441417494679,0.0361687289740772,-36.9081845912457,0.0919620216240924,1.84201742778716,0.00224944293529418,-2.69510897270119,-114.037915134263,52.7101107951387,0.00103557021652858,-5.18300798611422,-7.30845863088693,-3.64892150088559,TRUE,-41.2697653676794,-53.1832737991691,-31.0449936756184,"Decrease"
"45",233274,22.8037204379537,-1.04862528518718,2137.88092066049,2.6900598107283,0.411436328928473,-827.177015638001,109.243086728954,5.66409623675958,-11315.2390228151,1.94641217591094,-0.19867372883482,402.671323235742,0.0977962987848434,0.00788211882980207,-15.8004373809259,54.5229427639845,0.52054434664854,-995.415004426121,0.0802606855309169,1.75281953748145,0.00661350776386018,-11.5866256222245,-113.642096105035,52.7101107951387,0.00313424974584691,-1.97696713741338,-4.65638509903208,-0.891688707829845,TRUE,-18.1004801042413,-37.925084161634,-8.5674646625075,"Decrease"
"46",233275,11.2483381474947,-1.12949782844151,2289.44545811402,3.83461200195678,0.184208899775577,-367.714738845382,114.889979371267,5.25791828785417,-10490.3312072306,1.28723117874831,-0.211717603931826,428.321638309241,0.278628183424752,0.0250427347132133,-50.2325677331265,58.4124623461997,0.544144356563988,-1039.12670484336,0.141792316512904,1.92048758254927,0.0038561812794245,-5.85743005804995,-113.246277075807,52.7101107951387,0.00644350143678481,-2.01088013612692,-3.66115054417837,-0.499399874882528,TRUE,-18.3833868961479,-31.1324625769811,-4.88325026426815,"Decrease"
"47",233277,10.5332391395691,-1.25496241693449,2541.79243409644,13.2359438689728,0.662469165097256,-1322.96436213219,104.768049446524,6.40060480111361,-12805.2518343996,1.25704913314017,-0.257565250207883,520.76615880244,3.62435000863177,0.147018358971975,-292.911680037842,61.5260625010886,0.338706665930697,-621.645282681126,0.0849877304376822,1.80954724167148,0.00966168237753415,-17.6780661138149,-112.454639017351,52.7101107951387,0.0231785735025705,4.38452544303136,2.22739982914934,6.24884075097258,TRUE,53.5893885663803,24.6445074692251,83.3335731716252,"Increase"
"48",233278,4.50968409151409,-0.449951474594918,912.061808349464,1.71993235549126,0.152973659865077,-306.827939592369,73.2833600640819,3.40757166277153,-6799.78868374609,0.501236705610946,-0.0233972900509924,47.6935707384625,0.153679145962027,0.00670223626633261,-13.3647314032308,83.8725183286443,-0.0158947002643032,115.932128761744,0.103214227966564,1.45670725821694,0.00727775853337057,-13.2225317035915,-112.058819988123,52.7101107951387,0.0400123076508572,2.13957663022714,0.585761256704443,5.21375349503852,TRUE,23.577821135125,6.01445158762066,66.2360240502208,"Increase"
